Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA
Date,,,,,,,,,,,,,,,
2020-01-29,72.67222595214844,301.0193176269531,38.732666015625,72.71483656574665,302.87178158236674,39.31999969482422,72.55292403583364,300.81656023817357,37.82866668701172,72.57848780340584,302.64137673718955,38.37933349609375,4177500,53888900,267022500
2020-01-30,72.68926239013672,301.9962158203125,42.72066879272461,72.81708120969593,302.2081983917871,43.391998291015625,72.62961144052046,298.1807264128993,41.20000076293945,72.7403899179604,298.9364328893423,42.16133117675781,4795700,75491800,435085500
2020-01-31,72.87675476074219,296.5126037597656,43.371334075927734,72.92788880589008,301.5262152765022,43.53333282470703,72.7574528245103,295.59098440927124,42.167999267578125,72.77449967338222,301.3695276116583,42.66666793823242,6264000,113845600,235789500
2020-02-03,72.81100463867188,298.71527099609375,52.0,72.84516493392215,300.59538241936576,52.409332275390625,72.66582175500568,297.88581917351814,44.90133285522461,72.7768443434216,298.00563419383525,44.91266632080078,6030800,69083000,705975000
2020-02-04,72.5889663696289,303.2680358886719,59.137332916259766,72.62312666506384,304.1435854487345,64.59933471679688,72.52064577875905,302.03306943724914,55.59199905395508,72.61458496235257,302.3556418080927,58.86399841308594,4180900,62573200,914082000
2020-02-05,72.4693832397461,306.7701721191406,48.97999954223633,72.53770380671385,306.98215467327867,56.39866638183594,72.44376465598515,304.7518518235987,46.94066619873047,72.49500182350704,306.22642013305193,54.88399887084961,3537200,65951100,726357000
2020-02-06,72.53772735595703,307.8023986816406,49.930667877197266,72.55480424553902,307.99593084359486,53.05533218383789,72.46086506431313,306.71486662143343,45.79999923706055,72.51210876387906,307.7378785857936,46.66133117675781,3435700,50359700,598212000
2020-02-07,72.759765625,306.1618957519531,49.871334075927734,72.78539073464597,307.8115737955059,51.31666564941406,72.68290984229372,305.6089186316495,48.66666793823242,72.73414703076457,306.7332951302192,48.70333480834961,4169700,64139400,255952500
2020-02-10,72.87076568603516,308.4475402832031,51.41866683959961,72.92200285866144,308.51206038428364,54.66600036621094,72.81952199800034,305.2310979294225,50.15999984741211,72.88784257177441,305.26797057655267,53.33333206176758,2785500,42070000,370338000
2020-02-11,72.7511978149414,308.9820556640625,51.62533187866211,72.86221384531791,310.604086297444,52.23400115966797,72.74265611555626,308.44750078868236,50.53333282470703,72.83659526257007,309.81150730195765,51.25266647338867,3799400,54864500,175462500
2020-02-12,72.66580200195312,310.9727478027344,51.15266799926758,72.69996228791746,311.1847022081107,52.650001525878906,72.63164823139714,310.06032571345446,50.891334533691406,72.6743437022963,310.42896775051224,51.858001708984375,4127500,43992700,180337500
2020-02-13,72.73413848876953,310.6410217285156,53.599998474121094,72.7853821866328,311.6179360079209,54.53333282470703,72.67435960410387,309.2585926774035,49.0,72.70851989754279,309.5350672373895,49.45600128173828,2852500,54501900,394339500
2020-02-14,72.81100463867188,311.13873291015625,53.33533477783203,72.8793187137623,311.2585479391228,54.198001861572266,72.80246293600678,309.84847130127304,52.366668701171875,72.86224182384223,311.0557905344702,52.4813346862793,3069000,64582200,235405500
2020-02-18,72.9220199584961,310.3368225097656,57.22666549682617,72.99034054829099,311.2031467496603,57.33333206176758,72.86224107127808,308.93594341942503,55.490665435791016,72.95618025339354,310.1340651743523,56.106666564941406,3645200,57226200,245725500
2020-02-19,72.91349029541016,311.8206481933594,61.16133117675781,72.95619229993544,312.5026374261935,62.98533248901367,72.86225310230871,311.02806915256156,60.06800079345703,72.89641340284672,311.31376886499675,61.56666564941406,3109600,48814700,381345000
2020-02-20,73.09280395507812,310.53961181640625,59.96066665649414,73.09280395507812,312.0971505702574,60.79999923706055,72.97324619857342,307.5258989240544,57.3293342590332,72.99887130246077,311.2676707600696,60.79666519165039,8404000,74163400,264523500
2020-02-21,73.27214813232422,307.3415832519531,60.06666564941406,73.38316418908929,309.4889436288402,60.87066650390625,73.21236925323393,306.51210346524795,58.6966667175293,73.23798784207132,309.1755964735546,60.46533203125,6561500,113788200,214722000
2020-02-24,73.50272369384766,297.1484680175781,55.58599853515625,73.60520456704153,307.4152910445765,57.56666564941406,73.49418199222917,296.06093601109944,54.813331604003906,73.58812116380456,297.812034951368,55.93333435058594,6314500,161088400,227883000
2020-02-25,73.56251525878906,288.144287109375,53.32733154296875,73.65645444656245,299.16684677332535,57.106666564941406,73.50273636797058,287.2595403994609,52.46666717529297,73.51981325874281,298.5493775528194,56.599998474121094,7928900,218913200,259357500
2020-02-26,73.51982879638672,287.08441162109375,51.91999816894531,73.69063031725835,293.1763016868317,54.22066879272461,73.44297299855336,286.34712743217403,51.740665435791016,73.511293606902,289.5543445921227,52.16666793823242,8015900,194773800,211282500
2020-02-27,73.60523223876953,274.19085693359375,45.266666412353516,73.76748553806362,287.13959165312633,49.31800079345703,73.54545333578501,274.19085693359375,44.599998474121094,73.66501114175404,281.5177105535938,48.66666793823242,9514600,284353500,364158000
2020-02-28,74.09194946289062,273.0389404296875,44.53266525268555,74.18588859915594,274.54118437564034,46.03466796875,73.78451347427809,263.1591804950905,40.768001556396484,73.88698779354435,266.07150083268465,41.97999954223633,16377200,384975800,363343500
2020-03-02,74.0431900024414,284.8633117675781,49.574668884277344,74.36835785332406,284.9278318700118,49.5793342590332,74.0175202307246,271.38001663842124,45.77799987792969,74.29134200974747,274.8360890826444,47.41733169555664,10154400,238703600,302925000
2020-03-03,74.48817443847656,276.70697021484375,49.70066833496094,74.89034518387614,289.2409983463712,53.798667907714844,74.05176861704375,274.2462624289888,47.740665435791016,74.07743839564075,285.24117395101416,53.66666793823242,9323900,300139100,386760000
2020-03-04,74.47106170654297,288.3377685546875,49.96666717529297,74.78767089600392,288.55897628742844,51.10133361816406,74.44539192628933,279.55473872981685,48.31533432006836,74.66787423586807,282.12606416533816,50.930667877197266,7445600,176613400,225735000
2020-03-05,74.75341796875,278.7529602050781,48.30266571044922,74.87321458981961,284.29190109101086,49.71666717529297,74.68496089144558,276.49500983915436,47.871334075927734,74.770528973863,281.07545879648234,48.2513313293457,5385000,186366800,162790500
2020-03-06,75.26683807373047,274.14483642578125,46.89866638183594,75.52354886674213,275.361380506915,47.133331298828125,75.01013380914546,267.48154768139767,45.61800003051758,75.48076155843131,270.17265996629715,46.0,10176200,228667200,189943500
2020-03-09,75.10424041748047,252.735595703125,40.53333282470703,76.43056839172499,261.91491332975306,44.20000076293945,75.06145964541076,252.01673398764657,40.33333206176758,76.37922885387117,253.72170668580782,40.35933303833008,12445600,309417300,256105500
2020-03-10,74.09452056884766,265.8134460449219,43.02199935913086,75.03578894059756,265.90558547277425,44.53333282470703,74.09452056884766,252.0628739638472,40.53333282470703,74.82186549764083,262.3297262793299,43.96200180053711,14177600,276444100,233916000
2020-03-11,72.69117736816406,252.85545349121094,42.28200149536133,74.6507167290104,259.84134342070485,43.571998596191406,72.622726833612,249.648236380309,40.866668701171875,74.25709840953043,258.69854450767895,42.68000030517578,10511600,255316300,199837500
2020-03-12,68.7379150390625,228.6629638671875,37.369998931884766,72.63987841035892,245.75900460365807,39.633331298828125,65.45204599342198,228.26666025764587,36.41666793823242,71.43335301146742,235.9345395429325,38.72600173950195,16986900,392220700,283636500
2020-03-13,71.63871002197266,248.21054077148438,36.44133377075195,72.26336304968329,250.20124202820583,40.50466537475586,69.7390681039187,229.0408546541431,33.46666717529297,69.90165206957687,242.46884184873323,39.66666793823242,14137500,329566100,339604500
2020-03-16,72.39169311523438,221.05038452148438,29.67133331298828,72.43448041597864,236.76398161055744,32.9913330078125,68.03621487059871,218.7555475078594,29.47800064086914,69.58501853684373,222.27612575861758,31.299999237060547,8411000,297240000,307342500
2020-03-17,70.89424896240234,232.9853515625,28.68000030517578,72.49439914608608,236.09121802902618,31.456666946411133,70.84290940978413,218.48828455136166,26.399999618530273,71.49323869946673,225.83357711017766,29.333999633789062,13629700,262070500,359919000
2020-03-18,69.18284606933594,221.18861389160156,24.08133316040039,70.74020860625133,228.9025623009773,26.99066734313965,68.7207706095796,210.1476195190946,23.367332458496094,69.68770883271684,217.7325417995453,25.933332443237305,10076800,327597100,356793000
2020-03-19,69.14007568359375,221.65863037109375,28.50933265686035,69.80751593850502,227.99016388468704,30.133333206176758,68.09612799117276,214.01841333413591,23.8973331451416,68.23303563217735,220.49739523309862,24.979999542236328,11007200,289322000,452932500
2020-03-20,70.31236267089844,212.10643005371094,28.50200080871582,70.63753051478824,226.63312291311317,31.799999237060547,69.04593941831237,211.82831565045555,28.38599967956543,69.0544916564166,224.8346658036127,29.213333129882812,8864500,347158800,424282500
2020-03-23,71.8697280883789,206.6832733154297,28.952667236328125,71.8697280883789,212.92223974470284,29.46666717529297,69.48234134870411,202.3354595916545,27.366666793823242,69.4909001155748,211.5409611483181,28.906667709350586,10973300,326025200,246817500
2020-03-24,71.9467544555664,225.40945434570312,33.66666793823242,72.08366210338889,226.2901524274799,34.24599838256836,70.80012107897029,216.74165098419292,31.600000381469727,70.97981603897762,217.31641045188894,31.81999969482422,9371200,235494500,343428000
2020-03-25,72.9137191772461,228.78384399414062,35.95000076293945,73.2902268030494,237.64634466473402,37.133331298828125,71.99812642866726,222.2574986417705,34.07400131225586,71.99812642866726,227.0039316253124,36.349998474121094,9655500,299430300,318340500
2020-03-26,73.24739074707031,242.14247131347656,35.21066665649414,73.32440658676703,243.6257103039597,37.33333206176758,72.76820429002706,230.8789448745598,34.150001525878906,72.77676305631022,231.31465410803105,36.49266815185547,10803800,257632800,260710500
2020-03-27,73.64102935791016,234.93014526367188,34.29066848754883,73.7094864501309,241.78096067939586,35.0533332824707,72.91369070624086,232.73306807490215,32.935333251953125,73.05060489068234,234.7910951170996,33.66666793823242,4975200,224341200,215661000
2020-03-30,73.71802520751953,242.55963134765625,33.47533416748047,74.07741505147818,243.28272028620492,34.44333267211914,73.60678083075196,235.03208283584934,32.7486686706543,73.60678083075196,237.0437547951948,34.017333984375,6030800,171369500,179971500
2020-03-31,73.03347778320312,238.9441680908203,34.93333435058594,73.94907005428762,244.11703035839727,36.19733428955078,73.03347778320312,237.5258003488259,33.133331298828125,73.80360364870101,241.54914395493446,33.41666793823242,8523900,194881100,266572500
2020-04-01,73.41082763671875,228.19053649902344,32.104000091552734,73.97684885099905,238.86075940640853,34.26333236694336,73.36795140542016,226.10469973341816,31.67333221435547,73.85678493457463,229.8870187658407,33.599998474121094,5995000,189554600,200298000
2020-04-02,73.75386810302734,233.45611572265625,30.29800033569336,73.90823692589291,234.24408998929192,32.95066833496094,73.65953123666546,226.74435164389214,29.760000228881836,73.8567828326019,227.30058042250533,32.068668365478516,6356100,177660400,297876000
2020-04-03,73.71955108642578,230.0817108154297,32.000667572021484,73.86534202213586,234.8374233272891,34.36600112915039,73.6080650549401,227.3284050607202,31.22599983215332,73.79673875667854,232.4641926453968,33.96666717529297,4151200,135561200,338431500
2020-04-06,73.95113372802734,245.53538513183594,34.41600036621094,74.01116569591954,247.51926095284537,34.733333587646484,73.75388209467086,230.06312560841323,33.19733428955078,74.01116569591954,239.02758553422862,34.08000183105469,4373100,188061200,223527000
2020-04-07,74.01971435546875,245.78570556640625,36.36333465576172,74.08832416719493,254.96338044340118,37.66666793823242,73.80531360106826,245.56322539442053,35.48933410644531,73.95111108673434,254.20320213449264,36.33333206176758,6009600,201427200,268797000
2020-04-08,74.20841217041016,254.03639221191406,36.589332580566406,74.20841217041016,255.8626594271453,37.14733123779297,73.92540151235666,245.89699425018222,35.55533218383789,74.01116707636844,248.40926099192544,36.9466667175293,4572300,153774500,189840000
2020-04-09,75.02310943603516,257.9021301269531,38.20000076293945,75.02310943603516,260.6832457144143,38.345333099365234,74.39705639952071,255.371304757614,37.14066696166992,74.39705639952071,257.3273424744624,37.4726676940918,5070700,189999200,204750000
2020-04-13,74.78298950195312,255.54745483398438,43.39666748046875,74.94593618863091,257.2624818415304,43.46666717529297,74.56001740154332,251.60754092331166,38.70199966430664,74.94593618863091,256.91948209821555,39.34400177001953,7018100,114839100,337131000
2020-04-14,74.78298950195312,263.08428955078125,47.32600021362305,74.94593618863091,264.11328880669186,49.45866775512695,74.70580836173264,255.40841115216654,46.1619987487793,74.94593618863091,260.479313374444,46.597999572753906,5818300,134143400,458647500
2020-04-15,75.15171813964844,257.4942932128906,48.65533447265625,75.16887385678518,263.2233859194105,50.20866775512695,74.78294873707638,255.3620871053566,47.33333206176758,74.81725362836087,257.3181535864559,49.46666717529297,3922500,121775000,353655000
2020-04-16,75.19464111328125,258.7364501953125,49.680667877197266,75.29755584218678,259.5985892077711,50.630001068115234,75.0402722914192,255.64014500995665,47.11466598510742,75.15175834048915,258.782790803779,47.79600143432617,3459600,131798300,309868500
2020-04-17,75.09172821044922,265.7263488769531,50.259334564208984,75.34901176747339,266.3381694361595,51.663333892822266,74.97166429530265,261.7956861083202,49.84400177001953,75.2203699889613,264.5582712274334,51.48533248901367,3528300,146684800,196923000
2020-04-20,74.97164916992188,261.0447998046875,49.75733184814453,75.07456388056724,265.8654119117226,51.03799819946289,74.90303936282497,260.8223195905384,47.48066711425781,75.06598601893229,261.99036900579455,48.8466682434082,3705200,100109300,221199000
2020-04-21,75.06597137451172,253.11863708496094,45.781333923339844,75.2203401388687,257.7538302647787,50.22200012207031,74.98879026382825,252.17303957005475,44.919334411621094,75.21176227890719,256.53941191494437,48.67466735839844,4513000,126385700,303136500
2020-04-22,75.00598907470703,258.7364501953125,48.807334899902344,75.0574431825449,260.49781768158476,48.93333435058594,74.89450299339353,256.7062336234133,45.91400146484375,74.99741120906926,258.0411713224969,46.93199920654297,3240100,92951600,212482500
2020-04-23,75.1259994506836,258.7179260253906,47.04199981689453,75.18603138135155,263.22334843692914,48.93333435058594,75.04024048444217,258.4120157283415,46.87533187866211,75.10027241511014,260.0250538765477,48.50666809082031,2587200,104709700,198550500
2020-04-24,75.10028076171875,262.3240966796875,48.34333419799805,75.14316352110028,263.0008449983385,48.71533203125,75.01452178594612,258.18023327607716,46.54533386230469,75.09170290124435,260.24753940411455,47.387332916259766,2272600,85063200,198180000
2020-04-27,74.83448028564453,266.1064758300781,53.25,75.08318607597867,267.2374642960447,53.29933166503906,74.81732455224483,263.85377833924446,49.0,75.06603034257897,264.317297738559,49.17399978637695,3117300,77896600,310221000
2020-04-28,75.05741882324219,264.8827819824219,51.27466583251953,75.08315241180387,270.13907564877684,53.66666793823242,74.95451064096451,264.57684336380146,50.44599914550781,75.04026964052666,269.78679641083886,53.042667388916016,3118800,105270000,228330000
2020-04-29,75.1088638305664,271.8170166015625,53.367332458496094,75.2203498525027,273.36518372014734,53.54666519165039,75.02310484884687,269.2213194882799,52.21066665649414,75.16031791099994,270.2595983335929,52.678001403808594,4867500,118745600,243240000
2020-04-30,75.04887390136719,269.28619384765625,52.12533187866211,75.22896982669303,271.9189801856044,57.987998962402344,75.04029603549608,267.53407724153976,50.900001525878906,75.20324277207428,270.42643326658214,57.01266860961914,5390100,122901700,427078500
2020-05-01,75.0179443359375,262.15728759765625,46.75466537475586,75.14683589818091,269.45307779881864,51.518001556396484,74.89764117382323,260.97993031681847,45.5359992980957,75.08668431712377,264.4934149877269,50.33333206176758,4857100,125180000,487977000
2020-05-04,75.09523010253906,262.88031005859375,50.74599838256836,75.12100839810867,263.1862203107072,50.79999923706055,74.99211036423429,258.7642569207057,46.53333282470703,75.0522619059055,260.25677530232934,46.733333587646484,7276600,80873200,288556500
2020-05-05,75.02650451660156,265.3091735839844,51.2140007019043,75.07806767813528,268.14590937668817,53.26133346557617,75.0007262138488,263.01010771987677,50.8120002746582,75.02650451660156,265.72635226154705,52.65266799926758,3625600,79569900,254875500
2020-05-06,74.69136810302734,263.5107727050781,52.172000885009766,75.00072082589348,267.41359803985176,52.6533317565918,74.63981150122555,263.07506334768215,50.740665435791016,74.96634757268306,267.0242575959531,51.766666412353516,5006600,73632600,166848000
2020-05-07,74.9319839477539,266.6905212402344,52.00266647338867,74.96635720538107,268.6373084225653,53.09333419799805,74.73434591143335,266.1806612050671,51.4900016784668,74.91480059695459,266.75542074754065,51.81399917602539,3425600,75250400,172915500
2020-05-08,74.71715545654297,271.1031799316406,54.62799835205078,74.90620509409143,271.5759786872925,54.93333435058594,74.67419380184555,268.71140441702113,52.46733474731445,74.8718318367164,269.8516721196629,52.917999267578125,3078900,76452400,241297500
2020-05-11,74.48513793945312,271.1589050292969,54.08599853515625,74.73433911757462,272.5494635166266,54.93333435058594,74.44216973231812,268.7300673979852,52.33333206176758,74.69996586307221,269.1564974126239,52.70066833496094,4344300,79514200,247794000
2020-05-12,74.7257308959961,265.75421142578125,53.96066665649414,74.8202556900861,272.7718732757444,56.21933364868164,74.5710545562149,265.61513298022965,53.866668701171875,74.64839600411888,272.3547228120221,55.133331298828125,3942700,95870800,238603500
2020-05-13,74.81169891357422,261.0540771484375,52.73066711425781,74.92341366688234,266.23621956186753,55.06666564941406,74.76873724817351,258.6066816485494,50.88666534423828,74.8804454454515,265.18866141036875,54.72200012207031,2628900,144721100,285982500
2020-05-14,75.0179443359375,264.1781311035156,53.55533218383789,75.0179443359375,264.30790176680006,53.557334899902344,74.91482453011214,253.0722010076785,50.93333435058594,74.95779275488037,258.59737018102174,52.0,2844700,121977900,205233000
2020-05-15,75.06088256835938,265.3926696777344,53.27799987792969,75.19837559986364,265.439010301892,53.66999816894531,75.00073100608341,260.81309568818,52.436668395996094,75.19837559986364,261.7679445318575,52.689998626708984,2871300,111146300,157776000
2020-05-18,74.9233627319336,273.4764099121094,54.242000579833984,75.09522238876178,275.0987275980287,55.64799880981445,74.82024300422128,271.3442322698627,53.59199905395508,75.09522238876178,271.66867317426636,55.185333251953125,3573700,119703800,174987000
2020-05-19,75.0179443359375,270.6675109863281,53.867332458496094,75.02653273606664,274.598146320597,54.80466842651367,74.89764117382323,270.64898039566805,53.73866653442383,74.9921594674582,272.8738677869339,54.34466552734375,3083000,95189300,144547500
2020-05-20,75.21553039550781,275.26556396484375,54.37066650390625,75.24990364033421,276.1369825097684,55.06666564941406,74.99210758214927,274.0048050519153,54.119998931884766,75.07804397222831,274.23656470128947,54.70000076293945,4388600,85861700,109639500
2020-05-21,75.29288482666016,273.3651123046875,55.17333221435547,75.35303637647858,275.9515575928877,55.5,75.24132167251064,272.26193424699875,53.06666564941406,75.2756949232679,275.13575920155796,54.400001525878906,5762200,78293900,183819000
2020-05-22,75.31867980957031,273.8843078613281,54.45866775512695,75.34445811434162,274.0604474725063,55.45199966430664,75.28430655119901,271.8262808752765,54.133331298828125,75.34445811434162,273.07778874223595,54.81133270263672,3710300,63958200,149812500
2020-05-26,75.27568054199219,277.2586669921875,54.591331481933594,75.32724368629067,280.1417714890313,55.63999938964844,75.2155290036656,273.90279208991575,54.38066864013672,75.32724368629067,279.90073242169564,55.633331298828125,5193900,88951400,121345500
2020-05-27,75.31005859375,281.3840026855469,54.68199920654297,75.43036167808296,281.42109214806135,55.180667877197266,75.24990705158352,275.20992270702266,52.33333206176758,75.4045833823011,280.0768749688756,54.7239990234375,7606400,104817400,173242500
2020-05-28,75.3358154296875,280.864990234375,53.72066879272461,75.3358154296875,284.4526264241512,54.983333587646484,75.1897340911848,280.18824161992495,53.44599914550781,75.23270227593243,282.42240887178457,54.23400115966797,7381900,90405200,108834000
2020-05-29,75.55067443847656,282.116455078125,55.66666793823242,75.56786434188365,282.70974520022975,55.66666793823242,75.30147328729177,277.6203112292148,53.61399841308594,75.37881474056915,280.39214819470686,53.91666793823242,6196500,119090800,176467500
2020-06-01,75.48954772949219,283.256591796875,59.87333297729492,75.48954772949219,283.86844057897747,59.93333435058594,75.37762444216962,280.94827507105515,56.939998626708984,75.41205732392001,281.4674143484205,57.20000076293945,4345600,55758300,224092500
2020-06-02,75.54983520507812,285.6020812988281,58.770668029785156,75.54983520507812,285.64845021020784,60.57733154296875,75.44651682640657,282.8395239721605,58.06666564941406,75.48095628596376,284.1837131645859,59.64666748046875,5445500,74267200,203484000
2020-06-03,75.37762451171875,289.40289306640625,58.86399841308594,75.48954779914459,290.36702109759227,59.862667083740234,75.30013410607508,287.3263357293642,58.67333221435547,75.4464968439366,287.60443598308524,59.20800018310547,5036400,92567600,119242500
2020-06-04,75.1968002319336,288.64276123046875,57.62533187866211,75.45509277255529,290.16311830541184,59.71666717529297,75.1623673572594,286.52911408818983,57.229331970214844,75.42926483222355,288.4110015513111,59.32533264160156,6341700,75794400,133315500
2020-06-05,75.18818664550781,296.0404968261719,59.04399871826172,75.18818664550781,297.8296744962455,59.10133361816406,74.92989413460846,294.0195595110325,57.746665954589844,75.07625682541409,294.0844590014843,58.522666931152344,6465600,150524700,117178500
2020-06-08,75.26569366455078,299.618896484375,63.327999114990234,75.32596105985625,299.81356667517116,63.33333206176758,75.09350298329326,296.30936178597165,60.61066818237305,75.14515887393983,296.8563111826671,61.266666412353516,4491000,73641200,212620500
2020-06-09,75.31735229492188,297.384765625,62.711334228515625,75.43788707940516,299.6930830368076,63.62933349609375,75.31735229492188,296.05907872432476,61.595333099365234,75.41205256674179,296.9304974040789,62.66733169555664,5445200,77479200,170823000
2020-06-10,75.63594055175781,295.725341796875,68.336669921875,75.63594055175781,298.8680165323157,68.49866485595703,75.33460345168231,295.00225275107965,65.5,75.45513829171252,297.96878787232885,66.12533569335938,3951600,95000800,278451000
2020-06-11,75.49816131591797,278.6770935058594,64.85600280761719,75.71340296038697,289.37512815886856,67.9306640625,75.48954981091617,278.12089291169747,64.80000305175781,75.71340296038697,288.73546918460613,66.01333618164062,5026500,209243600,238747500
2020-06-12,75.57563781738281,282.0143737792969,62.35200119018555,75.68756766557786,286.52904674159066,65.8653335571289,75.4981539858506,276.8137013810481,60.84000015258789,75.6186887695583,285.750337797568,65.33333587646484,4087300,194678900,251451000
2020-06-15,75.73062896728516,284.64727783203125,66.05999755859375,75.81672432221674,285.78754584336843,66.5893325805664,75.58426620703601,275.0895092074405,60.56666564941406,75.64453361235357,276.27611784655517,61.18600082397461,4486100,135782700,235458000
2020-06-16,75.63594055175781,290.1259765625,65.47533416748047,75.84257076771586,292.61046137657615,67.52532958984375,75.5756731317427,285.22196300459586,64.15933227539062,75.84257076771586,292.462131813723,67.4566650390625,9338500,137627500,210766500
2020-06-17,75.65316772460938,288.9209289550781,66.11933135986328,75.71343514793564,291.451755179038,67.0,75.51540986063135,288.1792809067297,65.50466918945312,75.70482363927289,291.1550959596986,65.84733581542969,3900300,83398900,148362000
2020-06-18,75.7392349243164,289.0321350097656,66.9306640625,75.76506287203814,289.5141849661183,67.94667053222656,75.66174451249718,286.92776727085004,66.2979965209961,75.71340697659468,287.39128663729656,66.86666870117188,2988600,80828700,146278500
2020-06-19,75.76505279541016,287.38031005859375,66.72666931152344,75.78226923538354,292.7249189718837,67.73133087158203,75.71339690683685,285.4156360502903,66.0893325805664,75.71339690683685,292.52939212310895,67.51866912841797,2606400,135549600,130195500
2020-06-22,75.7392349243164,289.2238464355469,66.28800201416016,75.90282068475942,289.6242203251339,67.2586669921875,75.72201191339923,285.62042459833555,66.00133514404297,75.86838123157911,286.7750017368522,66.663330078125,3048400,74649400,95436000
2020-06-23,75.70478057861328,290.5553894042969,66.78533172607422,75.78226440653597,292.8366400971555,67.46666717529297,75.68756413973693,290.1456951703511,66.267333984375,75.77365947142417,291.89620173076145,66.59200286865234,3037100,68471200,95479500
